rowid,name,auroc,auroc_std,auprc,auprc_std,f1,f1_std,sensitivity,sensitivity_std,specificity,specificity_std,ppv,ppv_std,npv,npv_std,accuracy,accuracy_std,tn,tn_std,fn,fn_std,tp,tp_std,fp,fp_std
10,pfda_LogisticRegression_TierSelect_PHENO-TIER1_sc1_1,0.682362037962038,0.024074056072814314,0.9280789052392182,0.00610710193141817,0.7040472273406392,0.0897827998750924,0.601053613053613,0.13138270780220712,0.5697142857142856,0.19881832200394894,0.8879691039836837,0.03586718692526274,0.21299220900857518,0.023086334014479883,0.5949063126746671,0.08110771660544198,7.0,2.490638689476949,26.0,8.568212176179975,39.2,8.568212176179975,5.4,2.490638689476949
11,pfda_NeuralNetwork_TierSelect-PCA_PHENO-TIER1_sc1_1,0.6791754911754911,0.031162775573905992,0.9271632320109179,0.008409057351023775,0.7317826804111405,0.059837116665753386,0.6301445221445221,0.08950926960064073,0.5765714285714285,0.11492465565922269,0.8868572123372939,0.02364619171430974,0.23145208436704415,0.029013034737585493,0.6211177324784919,0.062281393241258434,7.080000000000001,1.4860073332266726,24.12,5.836324701469979,41.08,5.836324701469978,5.319999999999999,1.4860073332266726
12,pfda_XGBoost_TierSelect_PHENO_sc1_1,0.6585238761238761,0.027762380436716517,0.9194124258818024,0.008093175348919885,0.6384803334593702,0.044599605947329514,0.5041398601398601,0.061439262614610336,0.7109523809523809,0.11725558957192708,0.9048049365479848,0.029961401617585093,0.21499410396238944,0.023260878232836305,0.5368371143624308,0.04103774574425499,8.76,1.44538952157253,32.32,4.0077136717018504,32.88,4.0077136717018504,3.6399999999999997,1.44538952157253
13,pfda_NeuralNetwork_TierSelect_PHENO-TIER1-TIER2-TIER3-TIER4_sc1_1,0.7785555777555778,0.030259662381120888,0.9528473241197088,0.007509381399196903,0.8171853827198456,0.03889660049612723,0.7463589743589744,0.07178974260164782,0.6203809523809524,0.16055589375423168,0.915670705668766,0.03035902178440658,0.3188731723395436,0.0519299419369583,0.7245258863499371,0.04463321955838235,7.6,2.0348656982922506,16.520000000000003,4.67783246059863,48.68000000000001,4.67783246059863,4.8,2.0348656982922506
14,pfda_ensemble-soft-5_sc1_1,0.7499676323676324,0.036144335393043375,0.934676813530114,0.017521057650112214,0.7859631230326947,0.04770028447385833,0.6927645687645688,0.07816576103275005,0.6781904761904762,0.10539520835395713,0.9205982563400429,0.01841916220949653,0.3017384401721032,0.03923698417952468,0.6891530878404296,0.0542914080125226,8.319999999999999,1.3484782735829035,20.04,5.094987848219127,45.160000000000004,5.094987848219127,4.08,1.3484782735829035
15,pfda_LogisticRegression_RidgeSelect_sc1_1,0.716003996003996,0.03382334760695489,0.9202370339450603,0.015382540350987614,0.7667000752959584,0.07690876729633812,0.6804195804195804,0.12148499195360778,0.6019047619047619,0.1361936910702443,0.9016669966554514,0.019469083203759653,0.2815219781731074,0.05911982923904282,0.667248419091457,0.08509733132454315,7.4,1.67957572937242,20.839999999999996,7.938487336070843,44.36,7.938487336070843,5.0,1.67957572937242
16,pfda_ensemble-soft-15_sc1_1,0.7686077922077923,0.03522433813291427,0.9418050993081305,0.011678159079936223,0.7913597626259155,0.06236856372509982,0.7063123543123543,0.09853999142357264,0.6672380952380953,0.11472185675935112,0.9177748159517813,0.019712237544560134,0.32175803840466993,0.058150232213293594,0.6986050632911394,0.07109732126790477,8.16,1.4314884137502222,19.16,6.427727508838397,46.04,6.427727508838396,4.24,1.4314884137502222
17,pfda_XGBoost_TierSelect_PHENO-TIER1_sc1_1,0.6706088578088578,0.036074444222350906,0.9173362644825083,0.012136657799833571,0.7268825457253271,0.08163211653388469,0.6256037296037296,0.11494018481379478,0.6283809523809524,0.13310566126778967,0.9026839119012224,0.02540649036485503,0.25116574002181064,0.03914447209214768,0.6241036659542989,0.08096345867904453,7.68,1.70104837122622,24.400000000000002,7.488296796992124,40.8,7.488296796992124,4.720000000000001,1.70104837122622
18,pfda_RandomForest_TierSelect_PHENO-TIER1-TIER2-TIER3-TIER4_sc1_1,0.6821092241092241,0.037544486987346574,0.9153589769420785,0.014782795418744304,0.8054048521055943,0.05690490053227735,0.7503030303030304,0.09122214704566134,0.46219047619047615,0.12210172976345775,0.8817999542654966,0.02031650914881168,0.27145497164934723,0.07554356255972128,0.7035345772371089,0.0678333019975085,5.680000000000001,1.4910568753380047,16.28,5.946213318577803,48.92,5.946213318577803,6.719999999999999,1.4910568753380047
19,pfda_ensemble-stacked-4_sc1_1,0.7597088245088245,0.039119640735819576,0.9403286095357617,0.01592420869124473,0.7948040190126718,0.05209595839449834,0.7097529137529138,0.08439444280798483,0.6527619047619048,0.13848504516569554,0.9174424351794483,0.026218251089829135,0.3041018790728195,0.042556528578998984,0.69908198805414,0.058747879951751215,8.0,1.7583784437698597,18.92,5.493400145231055,46.28,5.493400145231055,4.4,1.7583784437698597
20,pfda_ensemble-stacked-15_sc1_1,0.7524118548118548,0.048916206832309836,0.9370058486256067,0.02227905769904236,0.8005310293342387,0.05109571072802205,0.7217062937062937,0.08255852018404927,0.6301904761904763,0.10511427389647361,0.9118473555753767,0.022500371426732592,0.3241296416989953,0.06969436566067849,0.705621886130747,0.06168622970839512,7.719999999999999,1.3491687681089601,18.160000000000004,5.380070862498477,47.040000000000006,5.380070862498477,4.68,1.3491687681089601
21,pfda_RandomForest__sc1_1,0.6474763902763904,0.03299908936352618,0.8896942191323773,0.01679866150416346,0.7870222531225468,0.06107648058169268,0.7217995337995338,0.09989271118879675,0.48047619047619045,0.1374450528969905,0.8807415882559045,0.019190856784931667,0.25888519311733077,0.04072785109517778,0.6817347909474492,0.06756050817656974,5.88,1.7374680736466694,18.119999999999997,6.510423439507434,47.08,6.510423439507434,6.5200000000000005,1.7374680736466694
22,pfda_LogisticRegression_TierSelect-PCA_PHENO-TIER1-TIER2-TIER3-TIER4_sc1_1,0.701884915084915,0.023338075832212417,0.9285265451421203,0.009577821150648766,0.7802075851779364,0.07938385087782854,0.7092680652680652,0.11758268765310118,0.5499047619047619,0.1490496586259094,0.8944431187278911,0.020256964711681057,0.2876756333617761,0.04017024427872011,0.6834158529234479,0.08178320208634485,6.839999999999999,1.8073530204738133,18.96,7.666158785587697,46.24,7.666158785587697,5.5600000000000005,1.8073530204738133
23,pfda_SwitchModel-LogisticRegression__sc1_1,0.7178906426906427,0.030606071233505804,0.9230561193011846,0.013197002518130491,0.7516061228738933,0.07885835734577323,0.6617715617715618,0.12266362676179479,0.5899047619047619,0.14975115486872884,0.8985100890911963,0.025499412098237008,0.2561266661003974,0.04410708300897737,0.6480313715820045,0.08302825649662857,7.159999999999999,1.910583331683099,22.040000000000003,7.9985180323546885,43.16,7.9985180323546885,5.24,1.910583331683099
24,pfda_RandomForest_TierSelect-PCA_PHENO-TIER1_sc1_1,0.6522757242757243,0.0451370242345669,0.9146596130365344,0.014871608123362676,0.7256652868769944,0.06256390498812621,0.6190675990675991,0.09144537358376095,0.6227619047619047,0.12892608229772073,0.8991819334219675,0.0235266735975821,0.23947619579433113,0.029108491245026125,0.6177250424680805,0.06084941891231175,7.6,1.624319750692112,24.839999999999996,5.9635317004249515,40.36,5.9635317004249515,4.8,1.624319750692112
25,pfda_LogisticRegression_PCA_sc1_1,0.7029462537462537,0.031343504026252966,0.9166257138391376,0.012056193598303327,0.7837958910670347,0.06998752268074335,0.7055944055944056,0.11237446700363904,0.5708571428571428,0.1373297691258158,0.8982593030852373,0.02128511755414756,0.28633254202530917,0.06087174749432528,0.6838077264507645,0.07987839611482483,7.040000000000001,1.6828965732959205,19.2,7.322420881164024,46.0,7.322420881164024,5.36,1.6828965732959205
26,pfda_SwitchModel-LogisticRegression_TierSelect_PHENO_sc1_1,0.686110556110556,0.029348037180282054,0.9267811277500089,0.008265956527882593,0.7038467167945086,0.08125991276286651,0.5913566433566434,0.11689300664946031,0.6369523809523809,0.13507859074113676,0.8972648505271581,0.030219324552183114,0.2360839422862599,0.0477194076662245,0.5968072551920652,0.0867250816865068,7.76,1.6567040307923122,26.639999999999997,7.616166542987922,38.56,7.616166542987922,4.64,1.6567040307923122
27,pfda_RandomForest_PCA_sc1_1,0.6649834165834166,0.04060701898853157,0.9091371110188952,0.014588002230137032,0.7446609637233834,0.09645758713688679,0.6581351981351983,0.14166828551579946,0.5445714285714286,0.15165536891386458,0.8862640105921542,0.02384852770525738,0.24619437895089602,0.06242885127416213,0.6400512904816702,0.10430595532884354,6.76,1.8270018953756217,22.28,9.229133553774194,42.92,9.229133553774194,5.64,1.8270018953756217
28,pfda_XGBoost_TierSelect-PCA_PHENO-TIER1_sc1_1,0.6237738261738262,0.052669001323828527,0.8929705243417878,0.03427025564122062,0.7265257924588391,0.08550294851170535,0.6324289044289044,0.1197836057243549,0.5421904761904763,0.1418268137569116,0.8830055339391529,0.024518832123425545,0.21945639498928776,0.034382438904129106,0.6166225272617677,0.08311794665694937,6.6,1.7296677920433736,23.96,7.80060554594599,41.239999999999995,7.800605545945989,5.8,1.7296677920433736
29,pfda_SwitchModel-RandomForest_TierSelect_PHENO-TIER1-TIER2-TIER3-TIER4_sc1_1,0.6260710622710624,0.04613031767237837,0.9010360559039992,0.018978027568150316,0.45232354274856607,0.2323654506823854,0.3624242424242424,0.2275544281539093,0.7395238095238096,0.17498552168546871,0.669658957179126,0.25960971956984236,0.20713269398142575,0.07080746849900843,0.424674530111239,0.16841259039997972,9.24,2.1100519838779577,41.6,14.82590607209778,23.6,14.82590607209778,3.16,2.1100519838779577
30,pfda_RandomForest_TierSelect_PHENO-TIER1_sc1_1,0.6897620379620379,0.03417035834088763,0.9277519175201044,0.008491388512554177,0.7817070021410546,0.04942978555827012,0.7103123543123542,0.08172312447517038,0.4849523809523809,0.12611836537572324,0.880506965530777,0.020155199065060688,0.23670935666224674,0.037391013847762875,0.6722192503698833,0.056260686917327385,5.840000000000001,1.5371373427293158,18.880000000000003,5.323755042055569,46.32000000000001,5.323755042055569,6.5600000000000005,1.5371373427293158
31,pfda_XGBoost_LassoSelect_sc1_1,0.5983465867465869,0.047807333924390835,0.894992863082078,0.01834645134576115,0.6886015050588994,0.158131070652702,0.6202517482517482,0.19360267895445946,0.5041904761904762,0.199270956554959,0.800711497172283,0.10553501198282059,0.22287342953878322,0.05912113290359942,0.6013976108279906,0.13723439213407845,6.24,2.4485197642186534,24.76,12.608142277413542,40.44,12.608142277413542,6.16,2.4485197642186534
32,pfda_XGBoost_NMF_sc1_1,0.6207529803529803,0.06635834175205135,0.8858753636691239,0.029698826837067992,0.6685550319512006,0.11966412825241642,0.5721864801864802,0.14524733457530795,0.5733333333333335,0.18878024713879452,0.8868916731023285,0.03774867646198335,0.2090363949051722,0.03988532429245364,0.5720164666557073,0.10425619224640277,7.08,2.3182742115029127,27.880000000000003,9.459991276527532,37.32,9.459991276527532,5.319999999999999,2.3182742115029127
33,pfda_ensemble-soft-20_sc1_1,0.7775218115218114,0.035430490711230764,0.9453177525595391,0.011048236820674531,0.8003827518359253,0.05667777214011056,0.7135664335664336,0.08913767510634246,0.6980000000000002,0.09095386554460334,0.9250296343987097,0.017073031556580125,0.3314025732569618,0.05899301652851665,0.7093055564688475,0.06625902052992223,8.52,1.1640023659405876,18.68,5.811261435678425,46.519999999999996,5.811261435678426,3.88,1.1640023659405876
34,pfda_SwitchModel-RandomForest_RidgeSelect_sc1_1,0.6426061272061272,0.04857873527072318,0.9037203163392157,0.01761125312885254,0.4466717989034474,0.1723103272250436,0.33201864801864805,0.15716009354923155,0.7959047619047619,0.13518677917202213,0.7522936449415626,0.2416290113503587,0.19645333487277006,0.033663600942006384,0.40472794125705513,0.11433856204327283,9.84,1.6919550451712009,43.52,10.241726142215942,21.68,10.241726142215942,2.56,1.6919550451712009
35,pfda_XGBoost_RidgeSelect_sc1_1,0.5976991674991675,0.044772963078008786,0.8938555511757695,0.0222388988878608,0.7530590367716379,0.11850114653999258,0.6997389277389277,0.14037598019470224,0.4382857142857143,0.13642466103784373,0.8297443710625327,0.08956922679385156,0.23952921691045512,0.046202047610211794,0.6582131404460518,0.105771191432214,5.4399999999999995,1.5970124204842653,19.56,9.133304614981906,45.64,9.133304614981906,6.959999999999999,1.5970124204842653
36,pfda_NeuralNetwork_PCA_sc1_1,0.683132733932734,0.039629719953576406,0.9166832518832644,0.015392192842689343,0.7747525211429578,0.10010847965803815,0.7096503496503497,0.15321649037392127,0.5035238095238095,0.15653806105120305,0.8838473420266775,0.022611868824383985,0.2757371962458419,0.06909917986408455,0.6760114472025863,0.10884438309887776,6.16,1.9385313648545701,18.919999999999998,9.978294603428704,46.28,9.978294603428704,6.24,1.9385313648545701
37,pfda_LogisticRegression_NMF_sc1_1,0.6989780885780886,0.036842858264079875,0.9059121118757535,0.01857631715277902,0.778500070746832,0.08150358867562849,0.6981631701631702,0.12916345435389273,0.5886666666666667,0.12485827224203475,0.9010619317574753,0.022271137370774834,0.2954515085211663,0.08397781239774846,0.6799962628089211,0.09539771648589734,7.24,1.5501288382311889,19.68,8.41994259681847,45.52,8.41994259681847,5.16,1.5501288382311889
38,pfda_RandomForest_NMF_sc1_1,0.6748298368298368,0.03786365888877329,0.8932846181084569,0.022515257783637298,0.7567591979685035,0.10190749633850574,0.6727925407925408,0.15436945159448098,0.5888571428571429,0.1384262310741225,0.8980485926934698,0.021278425573481814,0.2874412661415219,0.09806695759751777,0.6581486875993205,0.11093834308550792,7.24,1.6820600076900771,21.32,10.060501351681761,43.88000000000001,10.060501351681761,5.16,1.6820600076900771
39,pfda_NeuralNetwork_RidgeSelect_sc1_1,0.5116017316017316,0.01149152932994389,0.9114843756382618,0.009058476277799763,0.0856814331563549,0.07072662134982957,0.07333333333333333,0.06169923196423958,0.9485714285714286,0.04295227536677974,0.10434883720930235,0.08522922992327987,0.16784376337540893,0.008980341776921537,0.21094736697901256,0.043520110293977884,11.68,0.6013318551349164,60.36,4.072149309639812,4.84,4.072149309639813,0.72,0.6013318551349163
40,pfda_NeuralNetwork_LassoSelect_sc1_1,0.6538327006327006,0.09463185315599072,0.9107737454809335,0.018351043995833222,0.6298598878278462,0.23228173892444354,0.5745920745920745,0.23127420970017534,0.6403809523809525,0.16105673216563954,0.713705455315426,0.24904718273142484,0.2636071298049921,0.07627990670173151,0.5804356293495534,0.17576620169690194,7.720000000000001,2.046795628464441,27.720000000000006,15.050029775440581,37.48,15.050029775440583,4.68,2.046795628464441
41,pfda_ensemble-soft-10_sc1_1,0.7626212454212455,0.032373021059634396,0.9426690878146348,0.010986925329504441,0.7971531819173583,0.05762096883860192,0.7146573426573426,0.09487142609898451,0.6636190476190477,0.11299213287193757,0.9193243763924668,0.019379723139683967,0.3244414727028368,0.06074797400728075,0.7044784919721628,0.06758290459843813,8.120000000000001,1.3814083781824393,18.599999999999998,6.183084708514296,46.6,6.183084708514297,4.28,1.3814083781824393
42,pfda_LogisticRegression_TierSelect_PHENO-TIER1-TIER2-TIER3-TIER4_sc1_1,0.7475178155178155,0.03436142498679508,0.9417676153282152,0.010000172165561995,0.7832043198307258,0.048804014321011356,0.6988251748251748,0.0794840828049012,0.6095238095238096,0.12882047025260923,0.9060463719940909,0.023761015585731564,0.2840865897133885,0.04456221650926166,0.6827955394816154,0.05332373996562614,7.44,1.6086998404539088,19.639999999999997,5.18371416955586,45.56,5.183714169555859,4.959999999999999,1.6086998404539088
43,pfda_RandomForest_TierSelect_PHENO_sc1_1,0.6762547452547453,0.02069897038921435,0.924304038178145,0.006558644697741476,0.7498465624058286,0.0501925603754376,0.6569790209790211,0.07867224906004115,0.5498095238095239,0.09420645291019089,0.8848145946476611,0.017361583772443213,0.23850090798351667,0.03622668942439824,0.6385166255685243,0.05601301543014744,6.720000000000001,1.168654969851971,22.36,5.13512366712045,42.839999999999996,5.13512366712045,5.68,1.168654969851971
44,pfda_XGBoost_TierSelect-PCA_PHENO-TIER1-TIER2-TIER3-TIER4_sc1_1,0.6542879120879121,0.07842802443974636,0.9055790238670103,0.03149509442499543,0.7530666557829253,0.08633552933407418,0.66809324009324,0.12250975822393402,0.5384761904761904,0.16451527191088208,0.8863320039779572,0.03587633716603607,0.2466709632980996,0.06881581187832786,0.646969209271741,0.09362428871263603,6.68,1.971462484685248,21.64,7.984424185246925,43.56,7.984424185246925,5.720000000000001,1.971462484685248
45,pfda_NeuralNetwork_NMF_sc1_1,0.620533066933067,0.040036731016594704,0.8825049639503358,0.01649593439717507,0.7214178015899677,0.0848049294669205,0.6276550116550116,0.125091073642625,0.5412380952380953,0.16831358264731502,0.8817293499166878,0.021711663523794025,0.2204518321705485,0.0487866968282,0.6148904652309716,0.08477062729329476,6.760000000000001,2.0706375577025438,24.279999999999994,8.144142468121698,40.92,8.144142468121698,5.639999999999999,2.0706375577025438
46,pfda_NeuralNetwork_TierSelect_PHENO-TIER1_sc1_1,0.6661108225108225,0.03229707653390711,0.9235552435468921,0.00904343105917443,0.7151239941006174,0.058531307164879955,0.6072727272727272,0.09024960558034587,0.5948571428571429,0.1689685730774691,0.892881382670128,0.032842679506937575,0.22268021605063662,0.03358441791306939,0.6036066085812921,0.056620475575160756,7.279999999999999,2.1122690862054907,25.6,5.880176925671839,39.599999999999994,5.880176925671839,5.12,2.1122690862054907
47,pfda_NeuralNetwork_TierSelect-PCA_PHENO-TIER1-TIER2-TIER3-TIER4_sc1_1,0.6960650682650683,0.053854440035613974,0.9262014493855707,0.015839192319531743,0.7849297299157135,0.061607797957517765,0.7092494172494173,0.10004712922654069,0.5747619047619048,0.15510965997183127,0.8989574029948999,0.02452520449683983,0.2910675315473366,0.050185409612288755,0.6855669351745302,0.06724788108668758,7.0,1.9133836030988571,18.96,6.5368291894880155,46.24,6.5368291894880155,5.4,1.9133836030988571
48,pfda_RandomForest_RidgeSelect_sc1_1,0.6670637362637363,0.041209847847923455,0.9017132329915409,0.021895905572922644,0.8013539010597535,0.07647097391148942,0.7451748251748251,0.12571377231044364,0.48219047619047617,0.14468613424094662,0.8841802800094616,0.01987331422781453,0.29717454542041877,0.08348401211803477,0.7020985149871226,0.08982545407823697,5.92,1.7942716935718757,16.6,8.191947715279216,48.6,8.191947715279216,6.4799999999999995,1.7942716935718757
49,pfda_XGBoost_PCA_sc1_1,0.6090046620046621,0.053636892025883454,0.8704291758346484,0.07457169246107369,0.6945712407131174,0.17428749264764415,0.6297622377622377,0.21152134468951825,0.48133333333333334,0.22975805988659892,0.8346280593460227,0.08780969031989608,0.20190182024613829,0.07115893267024262,0.6037370321661462,0.14620682377472033,5.84,2.8528865416428806,24.12,13.77156411625368,41.08,13.77156411625368,6.56,2.8528865416428806
50,pfda_SwitchModel-LogisticRegression_TierSelect_PHENO-TIER1_sc1_1,0.6714432234432235,0.03625015695397475,0.9214653010791741,0.012887474463477877,0.7363363330495666,0.07241091072722884,0.6442424242424243,0.11117192180007204,0.5381904761904762,0.13730807469557624,0.883398291525886,0.022990782241116715,0.227814104489353,0.03311165378634658,0.625779275576744,0.07632351469958547,6.5600000000000005,1.5998883717977663,23.2,7.24374022215158,42.0,7.24374022215158,5.84,1.5998883717977663
51,pfda_RandomForest_LassoSelect_sc1_1,0.6714122544122544,0.04339661688385822,0.9013164885502641,0.01805830300543858,0.8078503809934677,0.05674255108150089,0.7496783216783218,0.09156277460385746,0.49428571428571433,0.08878341991187932,0.8863202331659622,0.015019508531978188,0.2872442333251263,0.05916610378906675,0.7076596580634555,0.06796671357436501,6.040000000000001,1.0465261948729903,16.32,5.967660954294881,48.879999999999995,5.967660954294881,6.359999999999999,1.0465261948729903
52,pfda_RandomForest_TierSelect-PCA_PHENO-TIER1-TIER2-TIER3-TIER4_sc1_1,0.6809000333000332,0.04286168055927978,0.9195124796521961,0.012947074982693162,0.7639068419102191,0.05350289794666432,0.6782377622377622,0.07242899865279585,0.5697142857142857,0.1261573228204747,0.8966847428779706,0.02782420172988721,0.2588988809407008,0.051954509115046274,0.6593149926023344,0.05840793010344162,7.0,1.5386469317148896,20.96,4.715055918229427,44.239999999999995,4.715055918229427,5.4,1.53864693171489
53,pfda_XGBoost_TierSelect-PCA_PHENO_sc1_1,0.6418867798867799,0.03540078912376835,0.9154240294864172,0.009596240993557261,0.6326957920256187,0.10655997751614858,0.5103403263403263,0.12063866513759336,0.669047619047619,0.1770649917359864,0.8589921923209634,0.09641615858452393,0.20631104531813405,0.025137577667738047,0.5355666557071621,0.07837512545514518,8.280000000000001,2.1764887315326225,31.920000000000005,7.860349925177411,33.28,7.860349925177411,4.12,2.176488731532622
54,pfda_NeuralNetwork__sc1_1,0.5276623376623377,0.007815501498910122,0.9117346362360715,0.003862360650664974,0.15613066572579082,0.011500280956339514,0.143030303030303,0.019299010094655338,0.8971428571428571,0.020995626366712955,0.17356655314923905,0.003366111670313222,0.17983035436199996,0.008768605380019088,0.2594473669790126,0.013509256086106296,10.959999999999999,0.29393876913398137,55.760000000000005,1.2737346662472526,9.440000000000001,1.2737346662472526,1.44,0.29393876913398137
55,pfda_ensemble-stacked-3_sc1_1,0.6906938394938396,0.026680496187434427,0.9089954344230822,0.016596644377210232,0.7584633846378322,0.06152849770863313,0.6657715617715617,0.09737832223221717,0.5991428571428571,0.10300261871155984,0.8994029778041485,0.015437825252598547,0.26196593673004465,0.03997045747182543,0.6540411036221163,0.06818555594738958,7.359999999999999,1.3013450116751615,21.8,6.350532948176747,43.4,6.350532948176747,5.039999999999999,1.3013450116751613
56,pfda_SwitchModel-RandomForest_TierSelect_PHENO-TIER1_sc1_1,0.6311111555111555,0.04332405092717136,0.9128128479798262,0.011990002503128828,0.5042387741015233,0.23243936914575047,0.4017622377622378,0.19296251005127832,0.768,0.15384084133274298,0.6865581075337618,0.30844034526854414,0.20379319820840885,0.027163360915387576,0.4609983341552962,0.14290256554552552,9.52,1.9231335154738585,39.0,12.585988569375933,26.2,12.585988569375933,2.88,1.9231335154738585
57,pfda_SwitchModel-LogisticRegression_TierSelect_PHENO-TIER1-TIER2-TIER3-TIER4_sc1_1,0.7379341991341992,0.032277643424514946,0.9350505908626257,0.01091852427784038,0.7873144778731959,0.0441505439072956,0.7045034965034965,0.07639573877374788,0.6142857142857143,0.12485996934470331,0.9064949656748522,0.020740203184233596,0.2993927224700409,0.043053954722979036,0.6883935832100389,0.05224671821699969,7.480000000000001,1.5323220327208793,19.279999999999998,4.975112070829873,45.92,4.975112070829873,4.92,1.5323220327208793
58,pfda_LogisticRegression_TierSelect-PCA_PHENO-TIER1_sc1_1,0.6649152181152181,0.02236173406279015,0.9237406430548267,0.006128081594055991,0.7129101724818497,0.07016490213471231,0.6169137529137529,0.10187764101929139,0.5432380952380951,0.1486637752158329,0.8816365385338658,0.03106505271203664,0.21792525636970309,0.02666493932952534,0.6025878294701079,0.06610258646164001,6.6,1.8971191117693258,24.96,6.634845885697542,40.239999999999995,6.634845885697542,5.8,1.8971191117693258
