rowid,name,auroc,auroc_std,auprc,auprc_std,f1,f1_std,sensitivity,sensitivity_std,specificity,specificity_std,ppv,ppv_std,npv,npv_std,accuracy,accuracy_std,tn,tn_std,fn,fn_std,tp,tp_std,fp,fp_std
16,pfda_ensemble-stacked-15_sc3_1,0.7543573833573833,0.050267983579021826,0.8738426020551218,0.04007612192150224,0.7970867044181179,0.04350112635440902,0.7729076479076479,0.08683526344792847,0.580989898989899,0.13727158398718947,0.8350576557128179,0.03845750366051677,0.519695823784059,0.08335168359552375,0.7229502164502165,0.04619758992445758,5.4,1.2725804053458862,5.4399999999999995,2.1096503639212516,18.76,2.1096503639212516,3.8,1.2725804053458862
17,pfda_RandomForest_TierSelect_PHENO-TIER1-TIER2-TIER3-TIER4_sc3_1,0.7614805194805194,0.04469985017813479,0.8783056147719105,0.02745936589280324,0.7632742875575517,0.07926953038240223,0.728088023088023,0.1369293479062522,0.6132121212121213,0.15495671895916868,0.837730077846149,0.04017240755624711,0.5110551115551114,0.08053204436515563,0.7012781385281386,0.062189656713598385,5.68,1.4631315181366848,6.4,3.2758223149679977,17.8,3.2758223149679977,3.5199999999999996,1.4631315181366848
18,pfda_ensemble-stacked-4_sc3_1,0.7776103896103896,0.04001966234461212,0.8917812589155591,0.03258939582531127,0.7712605311444094,0.04743806347780498,0.7059331409331409,0.06441176264682184,0.674868686868687,0.12868452784418627,0.863729406067527,0.05364878287954496,0.46667980351262084,0.07340926437462388,0.7038517316017318,0.05667539135813408,6.32,1.1720715021945651,7.0,1.6095683229950868,17.2,1.6095683229950868,2.88,1.1720715021945651
19,pfda_XGBoost_TierSelect_PHENO-TIER1_sc3_1,0.6493318903318904,0.05563502771829583,0.8305543576652168,0.0423142121602752,0.5830514359700099,0.15259052204616297,0.50007215007215,0.1688186118054261,0.7039797979797979,0.1583592701203878,0.7484983373466345,0.13673644115854044,0.3643133658372856,0.06045944464464805,0.5537554112554113,0.1039027010167114,6.4,1.4378192148878435,12.080000000000002,4.17052099761324,12.12,4.17052099761324,2.8,1.4378192148878435
20,pfda_ensemble-soft-15_sc3_1,0.7711548821548823,0.022295426526829774,0.8841072086652609,0.017039289914031197,0.7672588585014983,0.059102324588621594,0.7132948532948532,0.1052448157615444,0.6483737373737373,0.10240828519400125,0.8481450071019999,0.03756572350659832,0.481988357703528,0.08052867458674498,0.6984675324675325,0.05789320961568948,6.0,0.9679163818784536,6.840000000000001,2.600699907966812,17.36,2.600699907966812,3.2,0.9679163818784536
21,pfda_LogisticRegression_RidgeSelect_sc3_1,0.7299629629629629,0.03627617656325595,0.8620758690250323,0.025202642443816026,0.7643655829416521,0.05909594327530883,0.7236267436267436,0.10662968295194002,0.6114242424242423,0.13613280497376976,0.8323573390384522,0.045514761972619576,0.4817444488775758,0.0748599012330477,0.6939166666666667,0.05675989432356313,5.6,1.2397276189293374,6.56,2.561286976229591,17.64,2.561286976229591,3.6,1.2397276189293374
22,pfda_ensemble-soft-5_sc3_1,0.7878311688311689,0.033739576606239316,0.892993461285605,0.02684764914561698,0.7681180508638429,0.05979821868262776,0.7092448292448293,0.09868236571873275,0.6704646464646464,0.1190780816501118,0.8551389999480186,0.04049808772624225,0.48761290996585116,0.08096578281306666,0.7013073593073592,0.06369034026921525,6.199999999999999,1.1024905028049221,6.959999999999999,2.443628763476326,17.24,2.443628763476326,3.0,1.1024905028049221
23,pfda_NeuralNetwork_TierSelect-PCA_PHENO-TIER1_sc3_1,0.679126503126503,0.08701068926456444,0.8517433421387406,0.04871147021244686,0.7142942376771926,0.06804529152189448,0.6575396825396824,0.13574116184459925,0.5905050505050505,0.2731672483049913,0.8268138552035934,0.08181782448306486,0.389023793581271,0.0711669561508193,0.6364469696969698,0.055558360127027195,5.4,2.478554191934994,8.360000000000001,3.279634044954699,15.84,3.279634044954699,3.8,2.478554191934994
24,pfda_XGBoost_TierSelect_PHENO_sc3_1,0.6797101972101972,0.04598681042535369,0.8597858561983787,0.01962842663702514,0.5878542836761791,0.09261801599928736,0.4755844155844155,0.12257719033783507,0.7534242424242426,0.14264275053059655,0.8547218271924153,0.07237739219307884,0.3640161368731028,0.04544204642778425,0.5478560606060606,0.05856012170917092,6.839999999999999,1.289265061812411,12.76,2.9071736189476507,11.440000000000001,2.9071736189476507,2.3600000000000003,1.289265061812411
25,pfda_LogisticRegression_TierSelect_PHENO-TIER1_sc3_1,0.6398460798460798,0.028923635783110885,0.8369041110651271,0.021533216264678513,0.6781765819130006,0.07675692729339263,0.6139297739297739,0.10957504726499478,0.571070707070707,0.1492517100020516,0.8075376422921987,0.05233861989493287,0.3520607452975874,0.05313941847378495,0.5968235930735931,0.05949431673675509,5.159999999999999,1.3529647198202552,9.440000000000001,2.7133849792891636,14.76,2.7133849792891636,4.040000000000001,1.3529647198202552
26,pfda_NeuralNetwork_TierSelect-PCA_PHENO_sc3_1,0.6733172198172198,0.023503689562468573,0.8585516402928354,0.013498318145808739,0.6428296107119609,0.0611656200194949,0.5541702741702742,0.09236219223485073,0.6307979797979798,0.09099406479656463,0.7935355888409462,0.030584180062646425,0.3636004623993586,0.03991275738115686,0.570780303030303,0.04869418398138369,5.720000000000001,0.85215679827588,10.879999999999999,2.2811224329351614,13.319999999999999,2.2811224329351614,3.4799999999999995,0.85215679827588
27,pfda_NeuralNetwork_TierSelect_PHENO_sc3_1,0.6928710918710917,0.036353489444413745,0.8654669169074534,0.018773447726135824,0.610594126027524,0.07346887962675804,0.49986772486772485,0.10490695888728799,0.7086464646464645,0.12578369542549828,0.8245890272438261,0.05845751734032569,0.3597589241646315,0.04842864479687606,0.5561396103896105,0.05547347237985174,6.4799999999999995,1.1504834691476262,12.12,2.5260353562745097,12.080000000000002,2.5260353562745097,2.72,1.1504834691476262
28,pfda_LogisticRegression_LassoSelect_sc3_1,0.7048143338143339,0.03718297720699544,0.8297380488831623,0.039348569275240664,0.7065148370436298,0.08144028270903614,0.628975468975469,0.1210045111494377,0.6760101010101011,0.12006631323683267,0.8355566813647309,0.03968010201349913,0.4288900982058877,0.07171082068736367,0.6462619047619047,0.0665363151792146,6.24,1.1421720475524886,8.8,2.849430318667534,15.4,2.849430318667534,2.96,1.1421720475524886
29,pfda_SwitchModel-RandomForest__sc3_1,0.6511652236652236,0.051714739787605525,0.8237813798061071,0.03503676546148343,0.4890757740813738,0.17872253698247673,0.38442039442039444,0.19570146636629834,0.7896161616161615,0.17587798827061646,0.8330436809278053,0.0821398791976778,0.3436129492296912,0.05221211205990768,0.5007651515151516,0.10766958575866999,7.279999999999999,1.5851116022028244,14.719999999999999,4.809259249502423,9.48,4.809259249502423,1.92,1.5851116022028244
30,pfda_ensemble-stacked-5_sc3_1,0.7758205868205869,0.03599726307068454,0.8928900576031662,0.028656696381665625,0.7642210945408119,0.04740652369831488,0.7017797017797018,0.08296887323880547,0.6608181818181817,0.14627799686861614,0.8574840999385891,0.05467173875851563,0.46000463519968166,0.06470346790091792,0.6952597402597404,0.04976593298880538,6.16,1.3445566697251603,7.12,2.0374714689463547,17.080000000000002,2.0374714689463547,3.04,1.3445566697251603
31,pfda_LogisticRegression_TierSelect-PCA_PHENO_sc3_1,0.6726212121212122,0.02376467412023639,0.8585634345228655,0.009332862353067732,0.6661032911108784,0.05410173872294858,0.5765656565656565,0.08100813811673405,0.6324545454545454,0.07317543081233824,0.8032605657306154,0.029426323003906463,0.3723390491517427,0.03758531400670918,0.5935530303030303,0.04466775684633849,5.840000000000001,0.6812729611969538,10.239999999999998,1.9519585853749781,13.960000000000003,1.9519585853749781,3.3600000000000003,0.6812729611969539
32,pfda_ensemble-soft-4_sc3_1,0.7830413660413661,0.03887409038667444,0.8925928357637091,0.02756484084446518,0.7767751605336144,0.05616097797319493,0.706053391053391,0.09167040387566035,0.7273434343434344,0.12266636038810166,0.8771966166003722,0.048147005536429976,0.5007122538624087,0.088465664852218,0.7143582251082252,0.0623627200584315,6.720000000000001,1.1286002514689755,7.040000000000001,2.255974669936169,17.16,2.255974669936169,2.48,1.1286002514689755
33,pfda_ensemble-stacked-20_sc3_1,0.7314396344396343,0.04965218156078437,0.8618107499341358,0.038649744296614996,0.7749756851147491,0.053828652606787666,0.7413011063011062,0.08191651345192771,0.5649090909090909,0.08511779758178148,0.8216015841349937,0.03337869996502503,0.46906429483828854,0.09200034597156488,0.698215367965368,0.06154531659594775,5.279999999999999,0.8085637067997673,6.119999999999999,1.9803852641430768,18.08,1.9803852641430768,3.9199999999999995,0.8085637067997673
34,pfda_LogisticRegression__sc3_1,0.7353251563251564,0.03506537024920839,0.86505811301883,0.023531823641110717,0.7606202974130387,0.07297505157137744,0.7179028379028379,0.12402863795797232,0.6153131313131313,0.14487300086202728,0.8356863614864679,0.04977381104813642,0.4766375277405025,0.07909852749650118,0.6906082251082252,0.06404771919635935,5.64,1.318389381923655,6.720000000000001,2.946328109151501,17.48,2.946328109151501,3.56,1.318389381923655
35,pfda_XGBoost_TierSelect_PHENO-TIER1-TIER2-TIER3-TIER4_sc3_1,0.63302886002886,0.07228948263985728,0.813564455369953,0.05599376954048857,0.6903950965149425,0.10772039220340202,0.6537854737854737,0.16703085597821116,0.4804747474747475,0.20903240743640703,0.7734786088412416,0.055257335717205334,0.36437844323905705,0.12225712585994356,0.6046212121212121,0.09456965792358112,4.4,1.9676829684692003,8.4,4.093674724366143,15.8,4.093674724366142,4.8,1.9676829684692003
36,pfda_ensemble-soft-3_sc3_1,0.757025974025974,0.045515240826660044,0.8778490897866338,0.030381809066884796,0.7555076228463236,0.07204725608977407,0.7017652717652718,0.11440832385488146,0.6357373737373736,0.13577950669518254,0.8417684414330033,0.043012474802454355,0.47654277714030036,0.08806510048044747,0.6881688311688311,0.07306232772598276,5.92,1.2268505629358448,7.12,2.8877028012537727,17.080000000000002,2.8877028012537727,3.28,1.2268505629358448
37,pfda_RandomForest_TierSelect-PCA_PHENO_sc3_1,0.6791082251082251,0.038850791739571955,0.8576663710786983,0.01771250143023445,0.6072991109309667,0.057253013221724235,0.487010582010582,0.07176207485079195,0.7341717171717171,0.09541679416679436,0.8374828418915106,0.05540733496024426,0.3541936821348586,0.03331456592957127,0.5530952380952382,0.04655465046109432,6.720000000000001,0.8726726960269652,12.48,1.6916831559586734,11.72,1.6916831559586734,2.48,0.8726726960269652
38,pfda_ensemble-stacked-2_sc3_1,0.751852813852814,0.04054920409579126,0.8791472195739166,0.02565187611295965,0.7241678533815916,0.08065361694002496,0.6487229437229438,0.1284973540297824,0.6878585858585857,0.19170508948446188,0.8674428550584203,0.06752336909585707,0.4371145137224691,0.06343256362889424,0.6682510822510822,0.06281062904972501,6.44,1.7501831694065917,8.28,3.1093985178823678,15.920000000000002,3.1093985178823678,2.7600000000000002,1.7501831694065917
39,pfda_SwitchModel-LogisticRegression_RidgeSelect_sc3_1,0.7299629629629629,0.03627617656325595,0.8620758690250323,0.025202642443816026,0.7643655829416521,0.05909594327530883,0.7236267436267436,0.10662968295194002,0.6114242424242423,0.13613280497376976,0.8323573390384522,0.045514761972619576,0.4817444488775758,0.0748599012330477,0.6939166666666667,0.05675989432356313,5.6,1.2397276189293374,6.56,2.561286976229591,17.64,2.561286976229591,3.6,1.2397276189293374
40,pfda_ensemble-stacked-10_sc3_1,0.7789620009620009,0.03425902670639589,0.896235270020561,0.02574683011496947,0.7981192217946302,0.03707925453820927,0.7623689273689273,0.07110609121041528,0.6165959595959596,0.11112263061942484,0.8469018677248267,0.032968760458783095,0.5068225304107656,0.05743933932253424,0.7274209956709956,0.039940244547132284,5.76,1.026602944425386,5.64,1.7420219228439113,18.56,1.7420219228439113,3.44,1.026602944425386
41,pfda_LogisticRegression_TierSelect_PHENO_sc3_1,0.7041459836459837,0.028820251720265432,0.8745134833880073,0.011614059496118437,0.6587947695574506,0.049285419124398856,0.5616354016354016,0.07639772923616193,0.6952020202020203,0.1000842157862101,0.8262027448703314,0.04231597232125358,0.39165525561171,0.034705692502542074,0.5970638528138529,0.040328353192200864,6.36,0.8601590577412637,10.639999999999999,1.9352005362592486,13.560000000000002,1.9352005362592486,2.84,0.8601590577412637
42,pfda_SwitchModel-RandomForest_TierSelect_PHENO_sc3_1,0.6599598364598365,0.047054516169235,0.8517922816008137,0.02108729337989975,0.5740585148316966,0.06483785646020931,0.44956950456950456,0.0832383594301227,0.743979797979798,0.10980361426339287,0.8366796047090166,0.06257008899151884,0.3395864648251646,0.03382378977771035,0.5296287878787879,0.04979098091873933,6.8,1.0239895946608453,13.319999999999999,1.9937657809401266,10.88,1.9937657809401266,2.4,1.0239895946608453
