rowid,name,auroc,auroc_std,auprc,auprc_std,f1,f1_std,sensitivity,sensitivity_std,specificity,specificity_std,ppv,ppv_std,npv,npv_std,accuracy,accuracy_std,tn,tn_std,fn,fn_std,tp,tp_std,fp,fp_std
10,pfda_LogisticRegression_PCA_sc3_1,0.7023312617606504,0.08278697513403736,0.8621328517142063,0.05444668981974713,0.7827555912883145,0.0597039799292259,0.7168837112544206,0.08829388385806484,0.6826883116883117,0.11343808385312915,0.8754569812712226,0.042320346219459036,0.4529622860799332,0.10501131061440305,0.7081511503100708,0.06533413327097595,4.56,1.2489988864128727,5.720000000000001,1.7450962631715619,14.52,2.19026146677931,2.12,0.835923338710236
11,pfda_SwitchModel-LogisticRegression_TierSelect_PHENO_sc3_1,0.7228109100862452,0.06654902829667422,0.8976352149007889,0.034950443020116066,0.6926089034492576,0.06170392770093959,0.5711381880260598,0.0806100321761091,0.7914588744588744,0.10233691526562047,0.9037130631666235,0.035601227364737316,0.37786807344702084,0.09335561509680944,0.6281724622426272,0.06797949275694941,5.3999999999999995,1.628055632987002,8.72,1.8647453149406954,11.52,1.6712648774061294,1.2799999999999998,0.5091972552164663
12,pfda_SwitchModel-LogisticRegression__sc3_1,0.6751945344256558,0.07183970680833439,0.8423136874503768,0.0405325310421944,0.7563136077644874,0.0902320174661923,0.6826360037115188,0.1264474857206203,0.6876103896103897,0.09677787383058153,0.8701134318038342,0.04561220910455003,0.43920113220113216,0.13779611742998377,0.6839715485358664,0.09489176818902792,4.639999999999999,1.2727832442324956,6.4399999999999995,2.618958750249625,13.8,2.531901811959205,2.04,0.651217665505139
13,pfda_RandomForest_TierSelect-PCA_PHENO-TIER1_sc3_1,0.6758276831500923,0.08055900454752338,0.8583348704554215,0.04539748139589102,0.7275309383127719,0.0939279649474009,0.6364983142969413,0.137969351172425,0.7345930735930736,0.1047975011689301,0.875519717991585,0.05329191179080448,0.42746369316957555,0.1282306303131629,0.6581831716620321,0.10052924388391962,4.84,1.135288364437273,7.32,2.880571429028961,12.919999999999998,2.9876798264205755,1.8399999999999999,0.8569186742186228
14,pfda_RandomForest__sc3_1,0.7128293998689553,0.06698747127022774,0.8676330591793313,0.04809440144137888,0.8028203670969782,0.04962112677361939,0.7479537909331959,0.0858945895531922,0.6714069264069263,0.12316561550692666,0.8767277789364881,0.03334695595727843,0.4839153624153624,0.10129701854743486,0.73253038291599,0.05092226176610609,4.5600000000000005,1.4245736971796366,5.08,1.7051921238675067,15.16,2.0846603067507132,2.12,0.5608839609760967
15,pfda_LogisticRegression_TierSelect-PCA_PHENO-TIER1-TIER2-TIER3-TIER4_sc3_1,0.7526159777620222,0.05824640966708315,0.8859735087401648,0.03856657526855532,0.8126768367445628,0.06424052322519844,0.7519604082670444,0.10573129894791097,0.745025974025974,0.10461411354083983,0.8996151340919143,0.04048339913631211,0.517339604839605,0.11985252263300614,0.7491420551018753,0.07087612998251189,4.96,1.2400212679384308,4.960000000000001,2.084478050268891,15.280000000000001,2.3428831297742883,1.7200000000000002,0.8232933714856265
16,pfda_ensemble-stacked-15_sc3_1,0.843515003865772,0.04587989815628231,0.9365342895707227,0.0281568847096077,0.8690179464436157,0.04238176939476185,0.8296599799894994,0.07731244539700285,0.7690432900432901,0.0886098532668768,0.9188116547083434,0.029165437473271986,0.6157142857142857,0.12833646266800647,0.8155361135061284,0.05155990650969028,5.160000000000001,1.3568604270436784,3.44,1.5954214371345539,16.8,1.8563185824422532,1.52,0.6116066657259962
17,pfda_RandomForest_TierSelect_PHENO-TIER1-TIER2-TIER3-TIER4_sc3_1,0.7172084967264766,0.11206728058030564,0.8563956732033533,0.07586474103278165,0.8264822155781332,0.056076165841188644,0.7782225788450046,0.08709507227923026,0.6797402597402596,0.16788492875926522,0.8889678656471631,0.04949713749910305,0.5140781440781441,0.09142982265102292,0.7608911163465887,0.06346552754094777,4.68,1.8156531492814278,4.44,1.6894821990665534,15.8,2.350891371400198,2.0,0.9768598994020328
18,pfda_ensemble-stacked-4_sc3_1,0.8041651375757292,0.06509531618904804,0.9175385644518741,0.04026440082215846,0.8198339872916499,0.05517351254881664,0.7438574631572343,0.08241781237198216,0.8068225108225109,0.11182729605742922,0.9265376039509168,0.04314205323565584,0.5291719750837398,0.08476048539486435,0.7636951863506587,0.05789571535129977,5.4399999999999995,1.5350554780659351,5.12,1.5332976359264936,15.12,2.2909582097391605,1.24,0.7532713600758967
19,pfda_XGBoost_TierSelect_PHENO-TIER1_sc3_1,0.6859523257607599,0.0757690440219175,0.8593415832949013,0.05598874570847976,0.6438417385262688,0.1254901551369463,0.5515243576662341,0.14486003966388314,0.7408744588744589,0.1559306118087712,0.8024667456726279,0.13552329631020768,0.36955751982222573,0.11135682347587472,0.5925903739217082,0.09409181429294633,4.92,1.3474426115768323,9.16,3.052367728967872,11.08,3.0125281614770465,1.7600000000000002,1.1172617676062464
